file,animal,band0,band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23,band24
audio-dataset/cats_dogs/dog_barking_58.wav,0,-9.97641702881275,0.4626120806864909,-8.721378895888686,-13.424133933971387,-31.571249355229828,-27.56085204819275,-27.92756509578681,-46.05520970228407,-42.534026813507076,-36.232035569554746,-38.48951422750335,-48.660181610363054,-48.354593548823885,-48.49925882742577,-46.84532414170884,-40.78109233453102,-47.96214593956151,-49.65560733854156,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582
audio-dataset/cats_dogs/cat_59.wav,1,-14.552345342779299,-12.194037961112631,-8.90908225538015,-9.815382236875253,-12.19880730241056,-14.190335414127272,-17.723524787896466,-19.38129084835306,-21.999227778947525,-25.29513089975125,-27.42617981385812,-25.906246263889287,-21.793940671286236,-28.675701247388186,-30.14325999560207,-29.137295174598695,-33.54069693756103,-45.06202315131823,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332
audio-dataset/cats_dogs/cat_71.wav,1,-4.7140597337290995,-17.017104374143177,-4.190426635843774,-14.799814896598098,-13.425545483773634,-4.609481052871209,-19.406388832990537,-17.0313277162289,-17.032097560834114,-22.179214922523418,-13.192819597732113,-18.45161905898343,-20.122364510552465,-15.84261788438344,-21.141213186397145,-22.93555219037392,-27.98042337263857,-41.11478137705061,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305
audio-dataset/cats_dogs/dog_barking_66.wav,0,-21.3306245372929,-5.11604521132249,-14.981498633396768,-20.840449254991107,-26.662170264258748,-31.4950170784723,-29.072851348511175,-38.768478910345586,-40.30672088060528,-39.729355737194425,-42.492516391724344,-43.60928631797433,-43.53932009637356,-42.995329981669784,-42.8966521859169,-43.1949505597353,-42.27215613424778,-44.15874959751963,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375
audio-dataset/cats_dogs/cat_65.wav,1,-18.70476818368479,-10.192586336685963,-8.368726517924006,-10.224973420552462,-9.37228056403119,-11.741321053970022,-15.372612662070878,-21.46243415795616,-21.34688723664549,-22.631911524318273,-25.699547131580765,-27.998852611836625,-26.13908096216146,-23.20757310228255,-22.15497061554261,-24.29694020198476,-30.375223844335416,-46.08777504265308,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234
audio-dataset/cats_dogs/dog_barking_72.wav,0,-21.295593075309164,-4.981463107143123,-10.4426565493457,-13.27871114298547,-19.962636195847207,-24.952555165629096,-20.841870638325265,-34.53883645225582,-38.46684218599246,-38.82941831044662,-40.492967567688375,-43.59180798652845,-44.0593070164705,-43.10809459869679,-42.46373522159381,-40.447632508705816,-42.389379177643704,-45.76517344193581,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375
audio-dataset/cats_dogs/dog_barking_99.wav,0,4.430521336716793,7.704567191465124,1.2236511606344584,-5.513061816883318,-9.114576659832064,-15.023751166001304,-20.325345358102577,-21.372195909903542,-24.660829621553336,-24.56919038215251,-23.89553027895043,-24.699594420549133,-24.894188344560376,-26.075364184947283,-26.90749195814088,-28.349055150009104,-32.12078650056888,-38.82246002546338,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594
audio-dataset/cats_dogs/cat_123.wav,1,1.5389009058495633,-5.617884780537979,-11.455714901222066,-8.651901605873167,-19.847854690551756,-18.330597474106863,-16.652244245126038,-20.382397635510642,-18.691925827070214,-29.742361253834257,-26.98747559560312,-25.608113892078403,-25.480937301580973,-22.389540801948893,-25.081744857946525,-26.301660487183643,-30.841666101136095,-42.62622143719647,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883
audio-dataset/cats_dogs/cat_137.wav,1,4.042164555452764,1.8110826892685146,-0.29502954994328323,-0.28558588276617225,5.6113348063570445,2.8121790863387286,-1.8069101400626824,0.8374328358657659,-1.3935514564742335,-2.860635796294082,-4.571364411525428,-4.739453427800909,-5.386548636388033,-6.817351038672496,-13.512223741412162,-22.47476075015962,-34.27329612076282,-44.787767276763915,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578
audio-dataset/cats_dogs/cat_136.wav,1,3.4104571822992953,-3.350770417797203,-5.97503640901398,-5.16859110814922,-1.3921579707998348,-3.6617120999616346,-7.336843386816011,-8.164030804982719,-10.161295006135981,-12.50704007465526,-12.96261242346105,-13.390914002736102,-16.78307083042817,-19.462302042864817,-23.91631828809119,-29.814420091577276,-34.98991903002198,-36.262279047192756,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469
audio-dataset/cats_dogs/cat_122.wav,1,-29.06879692675688,-28.63491552791015,-17.533320400935928,-6.333785624185791,-15.037539286481326,-19.409997794836666,-22.58862333437261,-31.78760841442314,-36.106902378809224,-38.29035100078737,-39.59708705157576,-37.24050840609352,-38.913702958306054,-40.03562651587976,-42.043583794399225,-41.77320368183034,-43.28680513535915,-44.65129046846398,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844
audio-dataset/cats_dogs/dog_barking_98.wav,0,2.442174067864619,6.605128226146138,-2.9822389053707568,-2.8987177285532892,-8.75598469234134,-11.07004006878821,-10.876131665618805,-12.807046824908529,-16.45928871331386,-23.19116586342334,-26.512327101810993,-23.90752997235211,-20.254481949908936,-21.063052428855634,-22.780514509131265,-24.652485365822617,-31.157077715007386,-37.696900094853774,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953
audio-dataset/cats_dogs/dog_barking_73.wav,0,-17.68513186976174,-6.7675735712298195,-12.175563869328647,-15.051256602589042,-23.817983747355637,-27.627127101387828,-26.305192505335434,-37.162361104823646,-41.62213358855248,-42.7401566643715,-41.94943632888794,-44.07983135318756,-45.19168957805634,-42.86154604911804,-43.7704562163353,-43.61889398670197,-44.804377351760856,-47.13264221477509,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125
audio-dataset/cats_dogs/cat_64.wav,1,-19.269454649854264,-12.394566452417045,-9.062262002235268,-10.10471247782154,-6.8126307698526025,-9.068534808926213,-12.176883557617543,-17.036179722810747,-18.559224049476462,-20.00658420220567,-24.276374397996022,-25.85492299826988,-25.486423617899,-21.32809101107115,-21.0965316935768,-20.945873559300903,-26.093061024005898,-41.25766396247654,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344
audio-dataset/cats_dogs/dog_barking_67.wav,0,-18.956669391743542,-0.3745039420281749,-14.125001298024488,-19.66777842717605,-26.99105929001506,-31.088404477319934,-27.571364341608504,-38.52462232300842,-42.36856401616877,-40.67320322665301,-42.69475574385036,-43.16945137652483,-43.99504141374068,-43.68644949197769,-43.641468145630576,-43.845591908151455,-44.495285313779654,-45.31618221456354,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094
audio-dataset/cats_dogs/cat_70.wav,1,-2.029235438848956,-15.622326480569544,-3.050280911173849,-11.411498395641823,-0.6335133925679007,-17.67095138840821,-5.793387650749286,-12.417300728520301,-22.729958354063065,-13.922704578862925,-14.180982865796734,-16.275016816811906,-19.563934136359464,-13.684346580130622,-8.97983654281845,-14.20917720821065,-21.525068995081597,-37.02685942309243,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883
audio-dataset/cats_dogs/cat_58.wav,1,-13.549869764622427,-11.738837550110972,-8.314147877704581,-10.075624772808435,-11.522602795447337,-14.432858095858737,-17.831148634403156,-19.022440258282895,-21.329362265780663,-24.845557170190173,-26.51262890686076,-25.41727221793606,-21.388597197420964,-27.026571434426863,-28.687417268278235,-27.888407425536954,-32.431043281348074,-45.09745318283469,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734
audio-dataset/cats_dogs/cat_17.wav,1,-21.298046736574424,-5.719832188308227,-2.612321140288259,-1.3523504450980302,-9.20773362897841,-15.503906773080475,-23.414229382852014,-27.128346005493466,-33.35297041529848,-41.22888728377099,-43.51775156781077,-44.849221684535344,-44.48796558777491,-44.836448935667676,-44.42549286186695,-44.818184536695476,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883
audio-dataset/cats_dogs/dog_barking_14.wav,0,-23.21337292247924,-1.1633105533292036,-6.667649141361608,-11.173516729259315,-13.28754729025083,-16.947174703169935,-19.49903339252352,-27.389911107247805,-26.594080064245087,-26.720670786222495,-30.248813126998783,-31.419398241779376,-35.8257134810616,-37.58993689032162,-38.91620623083676,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719
audio-dataset/cats_dogs/dog_barking_28.wav,0,-11.473287361889714,-3.9648178694005765,-10.256672648268566,-17.57022564745906,-22.81490151334738,-26.68317534159686,-31.399206994025736,-33.8239606401834,-34.06813545962183,-36.101934787252375,-37.2200622865489,-38.05610845034546,-37.35449461444943,-37.072304360585065,-36.597681252253025,-36.13997811434153,-38.56237519673611,-41.272635940031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031
audio-dataset/cats_dogs/dog_barking_8.wav,0,2.5188254124795395,10.850590955007162,4.083768368430902,0.9950420067645607,-1.1278796503203923,1.0990692563665407,-3.084198834723793,-7.967398178843237,-8.327088926252326,-11.38495438605508,-10.213635524723212,-11.813194223624302,-13.585254221844176,-14.049379962372283,-16.994570134001936,-16.631480896657255,-21.17852624545922,-40.306178430716194,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734
audio-dataset/cats_dogs/cat_151.wav,1,13.446625409622749,-0.9289468077727808,-7.348655141381584,-10.288876328618052,-3.9784442361180954,-10.63965856184986,-19.32469459377516,-10.528440418031353,-18.86381287273879,-25.019255937578585,-21.072911380386124,-21.787959060009857,-20.62905977323365,-19.385406233588093,-21.994907991257136,-21.78954672676081,-26.64334809643145,-37.786580520776596,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461
audio-dataset/cats_dogs/cat_150.wav,1,-10.016320844538859,-20.047467125486584,-16.991569439301383,-22.640391023849954,-26.846246494467778,-17.04738586289968,-21.785890585881134,-18.4439496768362,-14.672971171174323,-24.358728435626837,-20.825764984492885,-11.220234795092257,-15.990898923773784,-20.24090336195077,-17.634512014791838,-24.648150065762458,-34.11804962921887,-50.53242895901203,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281
audio-dataset/cats_dogs/cat_144.wav,1,-33.215086388651635,-13.933027301013317,-14.415119949984565,-13.907507698896191,-10.49502249891038,-11.224745276190228,-15.542279981345317,-18.036855510683257,-18.958299614175253,-22.739367498826777,-32.08938741255711,-37.491311333940416,-36.689436231196154,-33.41396501618159,-30.873818833801224,-24.482430171361592,-29.987242466383258,-44.52814196501022,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668
audio-dataset/cats_dogs/dog_barking_9.wav,0,-9.624248929683404,4.138524374398101,7.415271109709095,1.22068394590019,-4.79705719633794,-4.364200805859158,-15.5648309632565,-16.435423985664404,-17.256104621442876,-15.069083203693415,-22.03097559723162,-23.832998138825378,-25.054919788169286,-26.694369059897237,-26.482841829522965,-25.985061807882403,-27.046891522984353,-39.75274480773557,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078
audio-dataset/cats_dogs/dog_barking_29.wav,0,-5.717421936288759,2.7892937780729383,-3.3715246430720436,-9.053549981479218,-30.50714954125845,-27.020917805252996,-28.788696901244947,-41.45930866672525,-37.478292756761824,-33.94133253753185,-39.313656487124305,-42.90337536471231,-42.530243984290536,-42.50525059086936,-41.366522294623515,-38.427221471922735,-42.01118736709867,-43.30641444410597,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508
audio-dataset/cats_dogs/dog_barking_15.wav,0,-23.21337292247924,-1.1633105533292036,-6.667649141361608,-11.173516729259315,-13.28754729025083,-16.947174703169935,-19.49903339252352,-27.389911107247805,-26.594080064245087,-26.720670786222495,-30.248813126998783,-31.419398241779376,-35.8257134810616,-37.58993689032162,-38.91620623083676,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719
audio-dataset/cats_dogs/cat_16.wav,1,-13.776418281517927,-18.27140565158847,-19.580291034764276,-24.769663472334713,-13.770481222520694,-13.385175359280684,-20.344459027702268,-25.452504218224504,-21.896929905168967,-22.365335995325097,-25.25855383560046,-25.75890237164004,-23.873715110110524,-25.870173553491043,-29.829347058234074,-28.80210238267999,-31.59227322158167,-35.80191535464788,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992
audio-dataset/cats_dogs/dog_barking_17.wav,0,-21.97331391093079,7.129885139816906,0.7016790101802741,-7.078543586270618,-16.557475831142092,-15.40840189870688,-17.85024037007575,-30.661181945768853,-30.958646862565406,-30.933500304001253,-30.569784384114403,-32.68334812419755,-36.20740487303053,-37.875961076191494,-38.737227950777324,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766
audio-dataset/cats_dogs/cat_14.wav,1,-37.060227435624746,-37.67322012142073,-32.75908609167153,-33.595062548729416,-36.61447417003236,-33.070261680969026,-36.95507056081241,-38.38703978988748,-37.55081185896392,-39.15371642670066,-37.70075773879749,-36.60001263158759,-37.43438011357416,-34.287641319567506,-32.00547807768713,-32.40697210613623,-34.104933635741055,-40.581267663071024,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797
audio-dataset/cats_dogs/cat_28.wav,1,-0.5210363771164529,-4.9372906766730225,-2.7783859154227564,-3.5539542689122285,-9.943380531978464,-16.603487181784445,-20.544725897884856,-21.90856006965708,-22.167749080408864,-23.414448640923116,-24.938286105744094,-27.75827797797634,-29.863537230989827,-29.068643309251584,-30.547739059462476,-32.658869591470975,-37.96775090786949,-44.72448273815326,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125
audio-dataset/cats_dogs/cat_152.wav,1,-6.535023583855946,-13.652241322182276,-23.0751661713935,-11.692376205703813,-20.20501077560627,-11.232621053426081,-16.007491788734132,-10.995085454585974,-15.361453108806076,-17.314913127465378,-17.470249522597996,-24.29547009599223,-25.22840678542129,-29.40435010251121,-26.859580935195943,-27.16474263931723,-30.738428358964462,-41.34744828783948,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203
audio-dataset/cats_dogs/cat_146.wav,1,-2.1683108902354045,-7.709009783265249,-9.190092447818394,-14.225750919471883,-15.408357889628173,-18.22222014206053,-19.440615979969138,-19.805898956727326,-18.120389958115908,-18.375902709142935,-21.91517004568947,-23.393884199857713,-24.864257132788985,-26.47125057825228,-27.861329012614927,-29.67357105929677,-34.64095909258215,-50.232267917540014,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125
audio-dataset/cats_dogs/cat_147.wav,1,-2.71441254113059,-9.006423617786794,-10.735870592417067,-15.219811921902163,-13.899718131207004,-16.53872849495092,-19.992769796780827,-19.35206266929244,-18.619989216214503,-18.199149718616418,-21.381811054122394,-22.50425742465223,-25.04100568481656,-26.45827013462089,-27.71684216011402,-28.794363770374034,-34.76018744845723,-53.214742671611695,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344
audio-dataset/cats_dogs/cat_153.wav,1,-6.666149795269967,-14.050346664095514,-22.944986109725303,-10.327830901014924,-16.92845074249127,-11.033369608651588,-12.13018867591666,-15.620183930345517,-15.023711493733535,-16.66502181078777,-18.13212218242392,-22.707129847893295,-26.259680667764904,-27.126994358705943,-27.354056948355257,-26.51307608238939,-32.968393459174216,-42.72777770639937,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094
audio-dataset/cats_dogs/cat_29.wav,1,-0.8527211251790757,-4.567661704858602,-2.780061193403362,-2.456763905071337,-7.217799541303046,-13.569568242515745,-19.39655614908903,-21.776359160126045,-22.203690130802755,-23.04882991291476,-23.293092875541568,-26.507700106818856,-28.22482618966973,-28.687162530030076,-30.063973752728277,-32.392608794013846,-36.4981016984967,-42.66667475289706,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125
audio-dataset/cats_dogs/cat_15.wav,1,-7.122244344339672,-12.317874422359083,-9.740533935948934,-11.22471989001263,-15.683563284267311,-18.403750226596358,-18.632841404927827,-19.526959870644188,-23.4047787948192,-25.76120902322654,-26.615694740768113,-27.715576353136203,-25.945707340252984,-25.287828639837624,-27.560260754160204,-27.911447310736097,-27.86226141588613,-40.50163900086479,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672
audio-dataset/cats_dogs/dog_barking_16.wav,0,-9.595813165453578,-14.143017993560864,-15.51463845645262,-24.93643060923949,-29.851826722369612,-32.53986320974632,-37.402224249654004,-38.63543112525692,-39.50179549749796,-40.82167948685683,-40.054549985427364,-39.95864782364338,-39.68929135211102,-39.443435316271604,-39.345093464851374,-40.514298832261716,-41.45867114129004,-42.14864719935826,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656
audio-dataset/cats_dogs/cat_39.wav,1,-21.20911542697102,-27.543548454556657,-27.91662430523291,-28.773057100793196,-31.6107340767373,-32.781983223521706,-37.306673477164864,-36.6309226832809,-38.24302430715118,-36.522338545289024,-37.12555820083148,-38.41274726531824,-38.133339584690496,-38.72684898720625,-38.741990612961324,-39.16622066707105,-40.705354257462254,-43.73023916090789,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258
audio-dataset/cats_dogs/dog_barking_12.wav,0,-12.352365456463987,6.685385710302302,-2.549266477268162,-9.397775537386428,-18.366401870343743,-20.820036392120244,-28.259910798083773,-30.659666609179745,-32.084361545011106,-36.44252967460483,-37.25240370549408,-39.72169011901406,-36.908687557659896,-36.56597900624369,-37.04816182454427,-34.06701230395074,-36.736481527253694,-42.953305176192636,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281
audio-dataset/cats_dogs/cat_11.wav,1,-9.258404949765508,-16.28919431282379,-23.582735452964798,-26.23081020625599,-28.431597587318283,-29.706384179883816,-29.75260404160259,-33.945683236367316,-35.26591049779392,-35.48221616508268,-35.185381984287964,-34.044231067143436,-35.18991365534193,-35.28549271340066,-35.40143359130156,-35.414125347813815,-35.54458296856981,-35.947021334222015,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219
audio-dataset/cats_dogs/cat_157.wav,1,-8.480885900050962,-25.664281768174757,-24.256085826263252,-24.76195607320845,-26.207087623848103,-24.071802778823194,-22.258410227720464,-19.084322259761393,-22.756544821951888,-24.637290029775983,-25.448713613906,-27.086381074561263,-27.526847945744134,-27.128112005850056,-29.084816947973003,-31.19432394279624,-35.85743876043356,-42.36636620287626,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086
audio-dataset/cats_dogs/cat_143.wav,1,-13.328992182200077,-12.937248661472005,-11.700421769489752,-14.841925310553757,-9.396125299491853,-12.01131320522617,-18.595779630177876,-21.886090927485604,-24.279408936292974,-25.86436187178075,-26.206924474751318,-27.038567876360368,-27.81689653357933,-28.460164588507123,-31.689954808941824,-34.18703868157425,-38.206491052514906,-43.004080208055264,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832
audio-dataset/cats_dogs/cat_142.wav,1,-7.519417237052119,-6.173156250334593,-8.382478252583027,-8.00717789362088,-6.059233931688797,-15.500820607012862,-15.274180118896842,-19.35288540500741,-24.583804434571753,-19.932880734300312,-25.073165083216058,-25.741086588776366,-21.58440656969044,-20.76066409109681,-25.200414608145593,-22.753486933127082,-27.61830276550435,-44.79719074887115,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055
audio-dataset/cats_dogs/cat_156.wav,1,-10.72072790021496,-5.049108928190544,-0.6202038483242504,-8.802792984197847,-9.141240154650061,-14.167784326571972,-20.359501807394903,-22.34613066289201,-29.25212607969344,-34.264093482762576,-37.74827824164321,-42.34031840372086,-41.194734458446504,-40.421765610222245,-41.98985465764999,-43.22932193636894,-47.180578588485716,-49.94670096969604,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125
audio-dataset/cats_dogs/cat_10.wav,1,-24.298323916720225,-12.88878011853208,-11.271952402506724,-7.387602478476891,-3.713564551512284,-5.382815151449484,-11.17429602830835,-12.824979973824687,-10.037595997776226,-9.856670009936728,-12.790804033004987,-16.728899497541438,-15.989582918232609,-15.772869033689158,-16.258061809927202,-18.604748623718535,-27.11598643291218,-43.56511720086519,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195
audio-dataset/cats_dogs/dog_barking_13.wav,0,-1.626983276086523,8.574203422571493,1.5232625901952916,-4.188601329991394,-12.197667079928538,-18.966861365362192,-23.246513410510186,-29.10935273302926,-34.331272546781435,-38.54048909942309,-37.45912032988336,-33.416266956263115,-25.11791258321868,-23.697472211884126,-31.54149480412404,-30.86766742658284,-33.02948769181967,-42.3328684979015,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219
audio-dataset/cats_dogs/cat_38.wav,1,12.414564590519536,3.913882178210002,1.3354721907501972,-4.027000000338539,-9.147594066183627,-13.094006551968711,-12.622698441512332,-12.662172109563922,-15.912661770326688,-16.814997790335035,-17.8743659865871,-18.386039608927796,-18.85288433957548,-20.501924316195392,-20.670736428814156,-21.51435795759131,-27.351657991906613,-41.443282636981806,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617
audio-dataset/cats_dogs/dog_barking_39.wav,0,-8.304365057324798,2.396384634802904,-0.19082724338761342,-7.6858699153229635,-23.711893539126407,-29.145736150768986,-24.195183468318877,-39.808126963221675,-43.44346407254537,-41.59385982053033,-40.542063858865326,-45.10054559159553,-43.942512196233906,-36.54308489273335,-36.833908697106374,-38.71642468441492,-41.96007283884903,-45.888888667095664,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164
audio-dataset/cats_dogs/cat_12.wav,1,-10.770059043547278,-18.185881687496742,-23.61561097234134,-26.604859791152062,-29.491096550837483,-29.279185128022757,-30.533629580528018,-36.37373053081452,-40.330239234651835,-42.62833286012922,-43.198320123884415,-40.17983522150251,-42.40342255546933,-43.765764097561906,-43.59878213102855,-46.61419695861756,-54.47500172418262,-61.598477175879104,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156
audio-dataset/cats_dogs/dog_barking_11.wav,0,-8.693447920552686,-11.704502700683454,-28.16375893220773,-37.43555967567572,-37.42347834472781,-38.26189226116708,-36.24306230491667,-36.459380734055785,-38.315122051025504,-39.271008787048395,-39.06686287282119,-39.6274252975165,-40.28990320910269,-40.889463046771375,-40.8881609535929,-40.84865187709011,-40.93794245328476,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219
audio-dataset/cats_dogs/cat_140.wav,1,-12.569549281719853,-1.9231532850247977,1.1133494511904085,-0.545597841765951,1.9014829076388304,-3.6630701056517228,-5.111800952337901,-8.320191998319592,-16.67544962833909,-19.168940939447456,-19.20659555704169,-18.48551827542867,-16.987061608243074,-19.424865565487348,-22.258631887067768,-24.080788121503943,-29.129393787945016,-46.28653249179616,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133
audio-dataset/cats_dogs/cat_154.wav,1,-5.626807733992272,-10.366933771911436,-15.75938347838611,-9.411884744776486,-12.412613652110121,-14.438213529993973,-11.221964365514465,-18.825028882815644,-15.093266248174427,-20.19740683821826,-21.3431133260529,-22.72918560451558,-27.15038666981559,-25.90047875333014,-28.440111005281267,-29.582744977760584,-34.887245128916675,-42.16604228152909,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555
audio-dataset/cats_dogs/cat_155.wav,1,-0.9105050237943838,2.3206177308203895,-7.1781426769748755,5.570009256410076,-6.304816126244386,-7.885912662542061,-10.998966947276196,-17.76658169322755,-14.209548713590111,-17.814287331905483,-18.75284051320691,-18.44677757765504,-19.17673452947883,-17.992775441123094,-19.202243953775884,-16.43042122119484,-14.660670143946248,-37.95366744027621,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945
audio-dataset/cats_dogs/cat_141.wav,1,-10.996000866569577,-2.187834806684405,2.639840422912501,0.9409924643473931,6.222937587201596,2.632138529939577,-4.787602843269706,-1.8677067056968806,-3.1942163204140956,-6.909882899478078,-5.751448632379994,-8.09021463076025,-11.87814369799942,-13.355271492328493,-15.991123946115376,-19.12220032787323,-24.398136713027952,-45.56712448120118,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094
