file,animal,band0,band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23,band24
audio-dataset/cats_dogs/dog_barking_58.wav,0,-4.703902336687638,-9.36332702062178,-30.24401559424987,-29.526582923962348,-44.77737019339711,-36.06803216362737,-46.65010240659681,-48.65415014995917,-46.994913196109955,-42.516208836618254,-48.10394918974471,-49.675238499377755,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582,-49.6967658996582
audio-dataset/cats_dogs/cat_59.wav,1,-13.196260259208351,-10.431912420094713,-10.977307880959113,-18.447537510148432,-20.435553410151382,-25.447170871058162,-26.777157341194027,-22.826940194953988,-30.106031998191508,-29.734337860223572,-34.04886002605612,-45.99147469274925,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332,-47.2082405090332
audio-dataset/cats_dogs/cat_71.wav,1,-10.56865389889482,-9.10841722092576,-9.702745158693936,-17.745083043216333,-15.620526061097431,-20.012758979771046,-16.012417476057326,-18.829673069356133,-18.276104164894576,-23.01636158480418,-28.805509856025,-41.745497341623896,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305,-42.55451583862305
audio-dataset/cats_dogs/dog_barking_66.wav,0,-12.955462141319769,-18.08370285059994,-27.147524673862385,-30.85213597151725,-40.12378151021403,-40.49227036465891,-43.42049501140912,-43.41575553534287,-42.79635077743576,-43.23764543349927,-42.333051627332516,-44.33893209899014,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375,-44.5413818359375
audio-dataset/cats_dogs/cat_65.wav,1,-15.052827316598746,-9.277818475687546,-9.730921635591887,-15.314997991506758,-21.680894583573604,-23.320483797937413,-27.55687563724544,-25.436287419943,-22.399847929814662,-23.89843091176317,-31.243726220849734,-47.03644519163804,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234,-48.225948333740234
audio-dataset/cats_dogs/dog_barking_72.wav,0,-13.136052990100671,-12.064330493685617,-20.480238983306045,-23.807329340885452,-37.21325018860285,-39.45385399957498,-42.52691533850808,-43.97438024208222,-42.47459736143108,-40.99820033591645,-42.54286016534259,-46.03018727113595,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375,-46.378997802734375
audio-dataset/cats_dogs/dog_barking_99.wav,0,6.015508061108941,-0.8681068413678971,-10.619351832604128,-19.683447706953014,-23.318094827888903,-24.239708797895638,-24.617478693904676,-25.208776303847092,-26.38998274104553,-28.174488653009636,-32.52649220420439,-39.12886036163104,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594,-39.388206481933594
audio-dataset/cats_dogs/cat_123.wav,1,-1.9610935617594651,-10.030289757755984,-17.50624712866454,-16.990081031879317,-20.351937931071735,-28.22172724566095,-26.355797213348186,-24.742720918555865,-23.308077786704132,-26.395056184589585,-31.609372481681216,-43.18132864181182,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883,-44.00941848754883
audio-dataset/cats_dogs/cat_137.wav,1,2.3651170288751784,0.32084102765902095,4.977660907268162,-0.7710104387993102,-0.754101487105072,-3.5100978315997056,-4.51200665079678,-5.590982349996921,-9.751847354781168,-21.297005627247003,-34.86120713678273,-45.35034558122809,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578,-45.85822296142578
audio-dataset/cats_dogs/cat_136.wav,1,0.22494629245008976,-5.454832469926919,-2.0935657314898766,-7.054855270979189,-9.354847856607243,-12.488392305086883,-13.341937499297817,-17.382334625719157,-21.53156014738845,-28.96139583488435,-35.09755423408761,-36.275790231526635,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469,-36.29240417480469
audio-dataset/cats_dogs/cat_122.wav,1,-29.029241629727142,-12.679629941973293,-16.058176122576278,-23.201589837349243,-34.27918766032212,-38.626713359121844,-38.257145857130794,-38.90428264841347,-41.40382733049784,-41.90395824076102,-43.39409379962995,-44.67278038877106,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844,-44.677330017089844
audio-dataset/cats_dogs/dog_barking_98.wav,0,4.5555393878354025,-2.452357270224544,-8.8668763006215,-11.269440107446842,-14.875449280523105,-23.887962904200016,-24.84622016439718,-20.18155444033452,-22.316569585469992,-24.219090443183948,-31.664477390227933,-37.822671792831215,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953,-37.90943145751953
audio-dataset/cats_dogs/dog_barking_73.wav,0,-12.239648251169312,-13.49854053097382,-24.382327818868735,-27.409883112805513,-40.31806759562576,-42.36292411953211,-43.53774100716909,-44.45290066105979,-43.49006429525522,-43.59341640068935,-44.90408288088712,-47.35636681383306,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125,-47.74737548828125
audio-dataset/cats_dogs/cat_64.wav,1,-16.665842302224885,-9.629708602092423,-7.573900693049239,-11.872896852148806,-18.09565301479876,-21.029532054082466,-25.49569424328588,-24.30129667214999,-21.201655842247035,-20.97919380455132,-26.879347094300716,-42.22600114891485,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344,-43.32579040527344
audio-dataset/cats_dogs/dog_barking_67.wav,0,-9.502767278405372,-16.64181457719438,-27.073974488050577,-29.661100384176656,-41.518361267887734,-41.37657782164487,-43.16116336909207,-43.994121228719685,-43.466027233984086,-43.90072756547194,-44.50547741661387,-45.41197858172015,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094,-45.488670349121094
audio-dataset/cats_dogs/cat_70.wav,1,-9.338482800532976,-7.586375459554817,-5.6987077725100175,-9.996456213480435,-18.72259889940012,-13.188783546944338,-16.84670989350785,-18.64451975561678,-9.87292222324085,-13.461667630340454,-22.43397620450141,-37.91856605975659,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883,-39.17934036254883
audio-dataset/cats_dogs/cat_58.wav,1,-12.438235618343516,-10.27056332386147,-10.781864143188836,-18.155334704870416,-20.08114713493338,-24.870211093492166,-26.16802313221082,-22.20603992678726,-28.48548079401138,-28.362624919958495,-33.047103207830475,-46.01515673364072,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734,-47.199947357177734
audio-dataset/cats_dogs/cat_17.wav,1,-14.116379500725222,-1.9530553106898179,-10.43713961806565,-22.156944714943133,-30.337522970235415,-41.60403870626275,-44.72901006672117,-44.58880592953591,-44.64926358293264,-44.69209304834024,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883,-44.86977005004883
audio-dataset/cats_dogs/dog_barking_14.wav,0,-12.504316956960148,-8.528687080083525,-14.317866411744129,-19.711488579050457,-27.614785096339233,-27.521602763828774,-31.241239791126816,-36.216586006990006,-38.423196663576014,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719
audio-dataset/cats_dogs/dog_barking_28.wav,0,-7.723329776427804,-13.114182656370781,-23.544278384182384,-30.755434642159692,-33.99156595397155,-36.216923165330385,-37.89579520235979,-37.3314195666471,-36.85950981734484,-36.140852450596014,-38.78081564263008,-41.31605671980735,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031,-41.35774230957031
audio-dataset/cats_dogs/dog_barking_8.wav,0,6.479351131526831,3.4022051081645484,-0.3610074884297017,-3.08546290291455,-8.178738294403956,-10.585083084827298,-11.485863973339372,-13.624562185257673,-15.711828393464645,-16.73917018770067,-21.953208799528625,-42.07288034034497,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734,-44.719966888427734
audio-dataset/cats_dogs/cat_151.wav,1,6.9992516153582525,-7.744478775027796,-8.443530523871036,-15.481625231978803,-14.439503819559915,-23.242209312563332,-22.074159651024218,-19.81268932670969,-20.268245845328817,-22.855720052706662,-27.30854476890885,-38.45649418063931,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461,-39.55807113647461
audio-dataset/cats_dogs/cat_150.wav,1,-14.623906662238848,-19.04831186456508,-26.51419087055951,-14.687559735660376,-18.824143142736034,-20.677189567263326,-16.682118523394458,-16.190216458165587,-19.135778385886134,-23.824345710150038,-34.76391935365444,-52.08886890926144,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281,-54.43794250488281
audio-dataset/cats_dogs/cat_144.wav,1,-24.18553734283647,-14.133097684026364,-10.592181113460244,-15.421461795076294,-18.489151247258523,-24.48034720989163,-36.805996884557786,-36.417088271572986,-32.0987107576037,-25.190309759579666,-30.654851741000446,-45.793218217714866,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668,-47.8874626159668
audio-dataset/cats_dogs/dog_barking_9.wav,0,-3.547159370862094,5.619374782778323,-3.9761128225384645,-13.397149338471777,-17.454242877813336,-16.883037298936312,-23.510565370571623,-25.296771721854324,-26.619018548623508,-26.305375355127133,-27.6577765828004,-40.71681651481785,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078,-42.06208038330078
audio-dataset/cats_dogs/dog_barking_29.wav,0,-1.7800550444569039,-4.1059772917464255,-29.400951864850516,-29.171342288741567,-39.505432184892044,-35.144810784342035,-42.419391604151045,-42.56306338115614,-41.85702058286457,-39.09755603874123,-42.114163930385146,-43.329608850974545,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508,-43.35274124145508
audio-dataset/cats_dogs/dog_barking_15.wav,0,-12.504316956960148,-8.528687080083525,-14.317866411744129,-19.711488579050457,-27.614785096339233,-27.521602763828774,-31.241239791126816,-36.216586006990006,-38.423196663576014,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719,-38.92826843261719
audio-dataset/cats_dogs/cat_16.wav,1,-15.432997984925535,-23.110026667379735,-13.4342276694888,-19.30656153666355,-23.81635496713876,-24.320351468858416,-24.91791921418981,-25.62270336936411,-27.310758141681763,-28.461206002476608,-31.954806638608908,-35.828625264630666,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992,-35.83793258666992
audio-dataset/cats_dogs/dog_barking_17.wav,0,-8.033996447640304,-2.322143224205278,-15.280719830836622,-19.116126894692993,-31.17267525604194,-30.9181604093423,-31.878772806780677,-36.56901466700496,-38.46201551615537,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766,-38.744510650634766
audio-dataset/cats_dogs/cat_14.wav,1,-37.41792457881494,-33.09166455594205,-35.33926773061668,-36.252938272441156,-37.893977836822394,-38.89339059010324,-36.7007034918787,-37.07752691689073,-32.42278370602294,-32.36639624268321,-34.437289776627935,-41.106117154731756,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797,-42.05773162841797
audio-dataset/cats_dogs/cat_28.wav,1,-2.6745668952544146,-2.609330399449987,-11.711228622388381,-20.2152226782094,-22.017931163511168,-23.671219787608358,-26.98763084633137,-29.664722921090846,-29.572327035877656,-32.43396304231287,-38.522571683932846,-44.80360330144295,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125,-44.832794189453125
audio-dataset/cats_dogs/cat_152.wav,1,-10.01446919965981,-17.17569934217248,-15.489607609940608,-14.264263153198469,-14.929176732608076,-17.246494824517168,-21.709444287424958,-26.107698668742938,-28.164105285299478,-27.30228111947403,-31.502303291046452,-41.650053108835685,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203,-41.90857696533203
audio-dataset/cats_dogs/cat_146.wav,1,-4.583605863242136,-11.728786133234932,-15.717657384574085,-19.35570440002566,-18.92166625029676,-19.4333726963481,-22.945010694511296,-25.30668627186727,-27.173603796511607,-29.319509282210532,-35.540321345445584,-50.99087601638422,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125,-51.555450439453125
audio-dataset/cats_dogs/cat_147.wav,1,-5.443932795692936,-13.325673216495295,-13.926149994442031,-19.65545896730322,-18.72754510903872,-19.28417674886018,-22.13509903257756,-25.430110712532585,-27.201076869567945,-28.497636016878115,-35.70370910586061,-54.392988897025205,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344,-55.657188415527344
audio-dataset/cats_dogs/cat_153.wav,1,-10.113759126704572,-16.188246374012838,-13.905109333645411,-13.178373261750775,-16.003722397135093,-16.420689700656347,-21.962793739321217,-26.17026406750968,-27.562475560479538,-26.757092410829653,-33.64368242329205,-43.055988174228695,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094,-43.367332458496094
audio-dataset/cats_dogs/cat_29.wav,1,-2.6678131982868925,-2.4184221470583642,-8.591392579598972,-18.89523591839799,-22.081571341775266,-23.14200368238408,-25.37521943217233,-28.479388562202967,-29.035493631069443,-32.11637350689808,-36.98013277414728,-42.77229184075613,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125,-42.814453125
audio-dataset/cats_dogs/cat_15.wav,1,-9.202768647828066,-10.434433468129834,-17.490590539674777,-17.526218390270998,-21.785620034948487,-25.79108205202068,-27.62580313113339,-26.18537081585958,-26.627770446991818,-27.25355640130318,-28.376995647326112,-41.71293241042686,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672,-43.67510223388672
audio-dataset/cats_dogs/dog_barking_16.wav,0,-11.689052481979191,-18.9885083856821,-30.424501281868466,-36.69918448441556,-39.17434429967558,-40.46548890061193,-40.061402416848516,-39.67903067450797,-39.350275748497715,-40.220090421644244,-41.519766110597004,-42.15084122766993,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656,-42.15174865722656
audio-dataset/cats_dogs/cat_39.wav,1,-24.477500741181856,-28.037896333141433,-31.295671312677158,-36.26359865502974,-37.86180753494696,-36.910287513526875,-37.7875963144711,-38.223555491665195,-38.78655581016787,-39.10223046952277,-40.9013443141329,-43.88688727913861,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258,-44.15730667114258
audio-dataset/cats_dogs/dog_barking_12.wav,0,-3.3930982159920644,-4.533450049872104,-18.42849052121253,-27.227503918201553,-31.16846847344263,-36.338891923281494,-39.12717635709476,-36.7473457215213,-36.98500771795822,-34.66388203763315,-37.132424205807226,-43.20966759934995,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281,-43.43257141113281
audio-dataset/cats_dogs/cat_11.wav,1,-12.323322972172742,-24.31665141601533,-28.80347038147908,-30.45208859347929,-34.822861798081206,-35.37679914686274,-34.41663169083021,-35.22622103857776,-35.31630131655941,-35.43312626332451,-35.57433830884716,-35.955546439962184,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219,-35.95634460449219
audio-dataset/cats_dogs/cat_157.wav,1,-16.636310159201226,-24.516181333511213,-25.125012857905844,-22.665669842450555,-20.723784441163517,-24.46978702794163,-26.971767956618244,-26.908030134889316,-28.441036407072072,-30.991931787942075,-36.381910170331004,-42.45276823092898,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086,-42.47170639038086
audio-dataset/cats_dogs/cat_143.wav,1,-12.974218254170127,-13.535511046925608,-10.248241429315593,-17.77172115015215,-23.43065106089457,-25.643021248619693,-27.028025499967374,-27.887326836642377,-30.132859926392495,-33.79929164384074,-38.58419196213876,-43.089966975249254,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832,-43.1550178527832
audio-dataset/cats_dogs/cat_142.wav,1,-6.448261363744056,-8.013197726669217,-10.231181219262957,-15.49479549285118,-22.514501180631658,-22.02439067607395,-25.402672508017673,-21.835796104562124,-23.566718275340595,-22.378556844407836,-28.803781689036914,-45.487238554633635,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055,-46.52314376831055
audio-dataset/cats_dogs/cat_156.wav,1,-8.199789122152142,-3.7479710823917567,-11.066022814005198,-19.10156659170739,-26.425652935348918,-34.4600017772484,-41.5353404135704,-41.76856270653862,-40.19883823541817,-43.154768590376925,-47.353405508561565,-50.09189857309515,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125,-50.312774658203125
audio-dataset/cats_dogs/cat_10.wav,1,-19.21077536275384,-9.467967617978852,-4.271242913097627,-10.535015441761647,-11.215122144287657,-10.357938367972155,-15.834674788007844,-15.583077380387286,-16.718370433274366,-17.75005576136049,-28.098212169890147,-44.39853434754418,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195,-45.32658767700195
audio-dataset/cats_dogs/dog_barking_13.wav,0,3.314432686994367,-0.21711340210254487,-13.130552614839456,-23.986761247402885,-32.055657413684656,-37.9045731946826,-35.01447397006882,-25.263631474285845,-26.76707791759927,-31.58327820686958,-33.46701235226308,-42.95718164034564,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219,-43.52128601074219
audio-dataset/cats_dogs/cat_38.wav,1,8.560456828355978,-0.6306657231726174,-10.072430629766943,-13.0126997768459,-14.24451309124958,-17.11844867907116,-18.341011252920456,-19.084016007721413,-20.98920464805499,-21.181780452996055,-28.132451513128714,-42.166323609147334,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617,-42.66856002807617
audio-dataset/cats_dogs/dog_barking_39.wav,0,-3.2069212754844707,-2.4683069295378193,-25.20352173407978,-26.782540650228494,-42.57737808705116,-40.884966189148784,-44.070805592007105,-41.89756523192614,-36.62010188402063,-38.28708207428087,-42.04652332860973,-46.35711313564576,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164,-46.97519302368164
audio-dataset/cats_dogs/cat_12.wav,1,-13.9544463323268,-24.86397830379401,-29.064081401734594,-31.253468147958138,-38.630787426990175,-42.8445203871954,-41.08602602595375,-42.908820149579554,-43.606083877502925,-45.86300653270167,-55.075411226842306,-61.656677912152006,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156,-61.659095764160156
audio-dataset/cats_dogs/dog_barking_11.wav,0,-10.043776052723672,-31.34939284888463,-37.78832850279054,-36.490220030009276,-37.545767654345106,-39.28779465894201,-39.354943941363054,-40.4560348674941,-40.90102902263506,-40.85107118664598,-40.94081388464453,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219,-40.96952819824219
audio-dataset/cats_dogs/cat_140.wav,1,-8.01214451965625,0.810962628515512,-0.045064047064169124,-4.996919794797665,-13.554327039527433,-19.154031818239567,-18.7090245365209,-17.634943673207168,-20.708240587293794,-23.95516405871551,-29.84040619090279,-47.89890703415488,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133,-50.48659133911133
audio-dataset/cats_dogs/cat_154.wav,1,-7.725930821610332,-12.023814088966992,-12.46181330867898,-14.283202398524011,-16.706019809078736,-19.80143617598864,-23.184432824762638,-26.68049787741741,-27.811975482258084,-28.89650480835977,-35.40454062740113,-42.358648428037846,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555,-42.43110275268555
audio-dataset/cats_dogs/cat_155.wav,1,0.7610389053381831,-0.011714681409353467,-5.007116448761814,-13.968864528090712,-15.089218973182142,-17.7891150904293,-18.95750299823169,-18.37425310619746,-20.240352164746295,-15.973663832866166,-15.730778147244386,-39.74582149985594,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945,-42.04961013793945
audio-dataset/cats_dogs/cat_141.wav,1,-7.134195911592167,2.032890235922348,4.944308539213315,-3.199443355001071,-2.59581049221335,-6.384817331209779,-7.16547671112294,-11.688195108082146,-15.173639828184477,-18.659641951047455,-25.3125853954662,-47.497450415871356,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094,-50.62889099121094
